DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,SABLE_MOUVANTS;VIDE;false;true,SABLE_MOUVANTS;VIDE;false;true,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false
DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,SABLE_MOUVANTS;VIDE;false;true,SABLE_MOUVANTS;VIDE;false;true,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false
DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,SABLE_MOUVANTS;VIDE;false;true,SABLE_MOUVANTS;VIDE;false;true,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false
DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,SABLE_MOUVANTS;VIDE;false;true,SABLE_MOUVANTS;VIDE;false;true,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false
DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,SABLE_MOUVANTS;VIDE;false;true,SABLE_MOUVANTS;VIDE;false;true,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false
DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,SABLE_MOUVANTS;FUSEE;false;true,SABLE_MOUVANTS;VIDE;false;true,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false
DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,SABLE_MOUVANTS;VIDE;false;true,SABLE_MOUVANTS;VIDE;false;true,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false
DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,SABLE_MOUVANTS;VIDE;false;true,SABLE_MOUVANTS;VIDE;false;true,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false
DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,SABLE_MOUVANTS;VIDE;false;true,SABLE_MOUVANTS;VIDE;false;true,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false
DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,DESERT;BACTERIE;false;false,SABLE_MOUVANTS;VIDE;false;true,SABLE_MOUVANTS;VIDE;false;true,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false,FORET;MINERAI;false;false
100,0,5,4,0,0,0,0,0,0,0,100,100,100,100,100,100,100,542,542,0,0,0,0
