DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,FORET;BACTERIE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false
DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;FUSEE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;JAMBE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;PONT;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;ENERGIE;false;false,DESERT;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false
DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;ENERGIE;true;false,DESERT;VIDE;true;false,DESERT;JAMBE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;INCONNUE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,FORET;BACTERIE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false
DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;true,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,FORET;BACTERIE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false
DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;JAMBE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;true;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false
DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;GRAPPIN;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;PONT;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;INCONNUE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false
DESERT;VIDE;true;false,DESERT;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;BRAS;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;ENERGIE;true;true,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;INCONNUE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false
DESERT;VIDE;false;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;JAMBE;false;false,MONTAGNE;VIDE;false;false,DESERT;VIDE;false;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;PONT;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;PONT;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;JAMBE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false
DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,MONTAGNE;VIDE;false;false,MONTAGNE;BRAS;true;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;JAMBE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false
DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;JAMBE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;JAMBE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;false;false,MONTAGNE;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;INCONNUE;true;true,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;true;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,DESERT;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,EAU;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,MONTAGNE;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;CAPTEUR;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,SABLE_MOUVANTS;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;BOIS;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false,FORET;VIDE;false;false
