VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true
VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true
VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true
VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;BACTERIE;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true
VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;MINERAI;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true
VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true
VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true
VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true
VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true
VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true,VIDE;null;true;true
